call_id,call_date,organizer_email,duration_minutes,participant_count,call_type,department
TEAMS-018269,2021-02-10 16:11:00,U0081@acmecorp.com,5,5,video,Marketing
TEAMS-018270,2021-02-10 09:15:00,U0092@acmecorp.com,44,2,audio,Marketing
TEAMS-018271,2021-02-10 13:50:00,U0118@acmecorp.com,17,4,audio,IT
TEAMS-018272,2021-02-10 13:48:00,U0001@acmecorp.com,60,4,video,Sales
TEAMS-018273,2021-02-10 13:11:00,U0141@acmecorp.com,31,9,screen_share,Sales
TEAMS-018274,2021-02-10 12:16:00,U0058@acmecorp.com,54,3,screen_share,Legal
TEAMS-018275,2021-02-10 08:30:00,U0088@acmecorp.com,40,3,audio,IT
TEAMS-018276,2021-02-10 10:09:00,U0181@acmecorp.com,60,2,video,Sales
TEAMS-018277,2021-02-10 16:08:00,U0022@acmecorp.com,69,5,video,Engineering
TEAMS-018278,2021-02-10 08:42:00,U0175@acmecorp.com,29,4,audio,Operations
TEAMS-018279,2021-02-10 14:23:00,U0082@acmecorp.com,26,2,video,Human Resources
TEAMS-018280,2021-02-10 13:32:00,U0118@acmecorp.com,36,5,video,IT
TEAMS-018281,2021-02-10 13:23:00,U0034@acmecorp.com,43,3,audio,Engineering
TEAMS-018282,2021-02-10 16:28:00,U0053@acmecorp.com,23,2,video,Finance
TEAMS-018283,2021-02-10 12:48:00,U0130@acmecorp.com,30,5,audio,Marketing
TEAMS-018284,2021-02-10 14:29:00,U0074@acmecorp.com,28,13,screen_share,Marketing
TEAMS-018285,2021-02-10 13:32:00,U0100@acmecorp.com,34,14,screen_share,Sales
TEAMS-018286,2021-02-10 11:09:00,U0045@acmecorp.com,47,3,screen_share,Operations
TEAMS-018287,2021-02-10 08:37:00,U0020@acmecorp.com,44,12,video,Engineering
TEAMS-018288,2021-02-10 13:54:00,U0198@acmecorp.com,37,7,video,Engineering
TEAMS-018289,2021-02-10 12:52:00,U0059@acmecorp.com,28,2,video,Engineering
TEAMS-018290,2021-02-10 10:00:00,U0108@acmecorp.com,32,2,audio,Human Resources
TEAMS-018291,2021-02-10 16:57:00,U0147@acmecorp.com,58,3,video,IT
TEAMS-018292,2021-02-10 14:19:00,U0042@acmecorp.com,5,3,video,Sales
TEAMS-018293,2021-02-10 11:50:00,U0094@acmecorp.com,13,2,screen_share,Finance
TEAMS-018294,2021-02-10 14:11:00,U0020@acmecorp.com,58,6,video,Engineering
TEAMS-018295,2021-02-10 11:51:00,U0082@acmecorp.com,54,12,video,Human Resources
TEAMS-018296,2021-02-10 12:34:00,U0053@acmecorp.com,25,3,audio,Finance
TEAMS-018297,2021-02-11 10:15:00,U0081@acmecorp.com,20,9,audio,Marketing
TEAMS-018298,2021-02-11 17:58:00,U0034@acmecorp.com,32,4,audio,Engineering
TEAMS-018299,2021-02-11 13:21:00,U0072@acmecorp.com,31,3,video,Operations
TEAMS-018300,2021-02-11 11:42:00,U0059@acmecorp.com,16,3,video,Engineering
TEAMS-018301,2021-02-11 08:13:00,U0023@acmecorp.com,52,3,screen_share,Engineering
TEAMS-018302,2021-02-11 15:46:00,U0141@acmecorp.com,8,3,screen_share,Sales
TEAMS-018303,2021-02-11 11:39:00,U0026@acmecorp.com,60,2,audio,Operations
TEAMS-018304,2021-02-11 10:44:00,U0120@acmecorp.com,24,3,video,Engineering
TEAMS-018305,2021-02-11 11:18:00,U0164@acmecorp.com,5,3,audio,Operations
TEAMS-018306,2021-02-11 12:29:00,U0131@acmecorp.com,38,2,video,Marketing
TEAMS-018307,2021-02-11 12:24:00,U0157@acmecorp.com,70,3,video,Engineering
TEAMS-018308,2021-02-11 11:40:00,U0013@acmecorp.com,26,4,video,Human Resources
TEAMS-018309,2021-02-11 08:21:00,U0165@acmecorp.com,16,2,audio,Marketing
TEAMS-018310,2021-02-11 12:39:00,U0111@acmecorp.com,10,3,video,Operations
TEAMS-018311,2021-02-11 14:50:00,U0168@acmecorp.com,17,3,video,Engineering
TEAMS-018312,2021-02-11 13:22:00,U0020@acmecorp.com,38,9,screen_share,Engineering
TEAMS-018313,2021-02-11 11:52:00,U0026@acmecorp.com,37,5,screen_share,Operations
TEAMS-018314,2021-02-11 13:54:00,U0082@acmecorp.com,25,3,video,Human Resources
TEAMS-018315,2021-02-11 18:17:00,U0189@acmecorp.com,20,3,screen_share,IT
TEAMS-018316,2021-02-11 08:13:00,U0079@acmecorp.com,48,2,video,Sales
TEAMS-018317,2021-02-11 14:35:00,U0002@acmecorp.com,43,6,video,Legal
TEAMS-018318,2021-02-11 12:49:00,U0189@acmecorp.com,33,12,video,IT
TEAMS-018319,2021-02-11 13:16:00,U0195@acmecorp.com,32,6,audio,Sales
TEAMS-018320,2021-02-11 12:55:00,U0158@acmecorp.com,50,6,video,Marketing
TEAMS-018321,2021-02-11 12:33:00,U0039@acmecorp.com,5,4,audio,Engineering
TEAMS-018322,2021-02-11 08:53:00,U0150@acmecorp.com,68,3,audio,Engineering
TEAMS-018323,2021-02-11 08:52:00,U0020@acmecorp.com,73,13,video,Engineering
TEAMS-018324,2021-02-11 15:48:00,U0042@acmecorp.com,44,2,video,Sales
TEAMS-018325,2021-02-11 14:23:00,U0020@acmecorp.com,5,3,audio,Engineering
TEAMS-018326,2021-02-11 18:53:00,U0081@acmecorp.com,32,7,audio,Marketing
TEAMS-018327,2021-02-11 14:23:00,U0052@acmecorp.com,20,3,video,Marketing
TEAMS-018328,2021-02-11 12:01:00,U0011@acmecorp.com,12,4,audio,IT
TEAMS-018329,2021-02-11 14:49:00,U0147@acmecorp.com,44,7,video,IT
TEAMS-018330,2021-02-11 13:27:00,U0195@acmecorp.com,69,2,video,Sales
TEAMS-018331,2021-02-11 12:29:00,U0168@acmecorp.com,38,2,audio,Engineering
TEAMS-018332,2021-02-11 13:19:00,U0094@acmecorp.com,69,3,video,Finance
TEAMS-018333,2021-02-11 13:03:00,U0013@acmecorp.com,20,2,audio,Human Resources
TEAMS-018334,2021-02-11 11:58:00,U0039@acmecorp.com,37,9,audio,Engineering
TEAMS-018335,2021-02-11 11:54:00,U0137@acmecorp.com,24,3,screen_share,Engineering
TEAMS-018336,2021-02-11 13:36:00,U0163@acmecorp.com,35,5,video,Engineering
TEAMS-018337,2021-02-12 14:35:00,U0084@acmecorp.com,14,3,video,IT
TEAMS-018338,2021-02-12 12:58:00,U0064@acmecorp.com,38,3,video,Operations
TEAMS-018339,2021-02-12 15:10:00,U0047@acmecorp.com,5,2,video,Human Resources
TEAMS-018340,2021-02-12 14:28:00,U0138@acmecorp.com,21,3,video,Operations
TEAMS-018341,2021-02-12 13:30:00,U0119@acmecorp.com,41,2,audio,Human Resources
TEAMS-018342,2021-02-12 09:15:00,U0086@acmecorp.com,66,2,audio,Engineering
TEAMS-018343,2021-02-12 10:07:00,U0148@acmecorp.com,42,7,audio,Engineering
TEAMS-018344,2021-02-12 11:29:00,U0024@acmecorp.com,40,3,audio,Human Resources
TEAMS-018345,2021-02-12 12:34:00,U0049@acmecorp.com,14,2,video,Sales
TEAMS-018346,2021-02-12 10:44:00,U0036@acmecorp.com,77,4,audio,Sales
TEAMS-018347,2021-02-12 12:42:00,U0199@acmecorp.com,79,2,video,Engineering
TEAMS-018348,2021-02-12 08:15:00,U0108@acmecorp.com,36,5,screen_share,Human Resources
TEAMS-018349,2021-02-12 09:35:00,U0002@acmecorp.com,45,2,video,Legal
TEAMS-018350,2021-02-12 12:22:00,U0007@acmecorp.com,11,3,video,Engineering
TEAMS-018351,2021-02-12 11:35:00,U0078@acmecorp.com,23,9,video,Sales
TEAMS-018352,2021-02-12 12:51:00,U0058@acmecorp.com,46,2,video,Legal
TEAMS-018353,2021-02-12 15:11:00,U0136@acmecorp.com,39,5,video,Operations
TEAMS-018354,2021-02-12 15:17:00,U0074@acmecorp.com,44,2,audio,Marketing
TEAMS-018355,2021-02-12 10:52:00,U0023@acmecorp.com,27,3,video,Engineering
TEAMS-018356,2021-02-12 11:03:00,U0030@acmecorp.com,26,3,screen_share,Legal
TEAMS-018357,2021-02-12 13:47:00,U0074@acmecorp.com,5,4,video,Marketing
TEAMS-018358,2021-02-12 15:12:00,U0110@acmecorp.com,61,5,screen_share,IT
TEAMS-018359,2021-02-12 15:39:00,U0148@acmecorp.com,39,3,video,Engineering
TEAMS-018360,2021-02-12 11:32:00,U0041@acmecorp.com,7,10,audio,Operations
TEAMS-018361,2021-02-12 11:35:00,U0067@acmecorp.com,5,4,screen_share,Human Resources
TEAMS-018362,2021-02-12 10:09:00,U0148@acmecorp.com,48,6,screen_share,Engineering
TEAMS-018363,2021-02-12 14:44:00,U0098@acmecorp.com,45,5,video,Operations
TEAMS-018364,2021-02-12 14:43:00,U0068@acmecorp.com,34,4,video,Engineering
TEAMS-018365,2021-02-12 13:51:00,U0100@acmecorp.com,14,9,video,Sales
TEAMS-018366,2021-02-12 12:28:00,U0039@acmecorp.com,68,4,audio,Engineering
TEAMS-018367,2021-02-12 12:41:00,U0026@acmecorp.com,31,6,video,Operations
TEAMS-018368,2021-02-12 12:33:00,U0032@acmecorp.com,38,3,audio,Human Resources
TEAMS-018369,2021-02-12 09:12:00,U0099@acmecorp.com,5,5,screen_share,Finance
TEAMS-018370,2021-02-12 18:19:00,U0155@acmecorp.com,46,2,screen_share,Marketing
TEAMS-018371,2021-02-12 13:56:00,U0079@acmecorp.com,12,5,video,Sales
TEAMS-018372,2021-02-12 13:15:00,U0024@acmecorp.com,55,2,audio,Human Resources
TEAMS-018373,2021-02-12 12:05:00,U0191@acmecorp.com,35,2,screen_share,Engineering
TEAMS-018374,2021-02-12 16:55:00,U0145@acmecorp.com,54,2,video,Marketing
TEAMS-018375,2021-02-12 13:39:00,U0138@acmecorp.com,34,2,video,Operations
TEAMS-018376,2021-02-12 14:07:00,U0039@acmecorp.com,36,2,video,Engineering
TEAMS-018377,2021-02-12 14:46:00,U0030@acmecorp.com,48,2,video,Legal
TEAMS-018378,2021-02-15 08:03:00,U0013@acmecorp.com,33,4,audio,Human Resources
TEAMS-018379,2021-02-15 12:06:00,U0150@acmecorp.com,38,4,video,Engineering
TEAMS-018380,2021-02-15 10:49:00,U0136@acmecorp.com,74,10,video,Operations
TEAMS-018381,2021-02-15 10:55:00,U0150@acmecorp.com,24,3,video,Engineering
TEAMS-018382,2021-02-15 12:46:00,U0085@acmecorp.com,53,2,screen_share,IT
TEAMS-018383,2021-02-15 16:12:00,U0138@acmecorp.com,68,2,audio,Operations
TEAMS-018384,2021-02-15 14:33:00,U0092@acmecorp.com,55,14,audio,Marketing
TEAMS-018385,2021-02-15 16:23:00,U0118@acmecorp.com,44,3,video,IT
TEAMS-018386,2021-02-15 13:30:00,U0020@acmecorp.com,30,8,screen_share,Engineering
TEAMS-018387,2021-02-15 11:59:00,U0145@acmecorp.com,94,3,audio,Marketing
TEAMS-018388,2021-02-15 15:24:00,U0124@acmecorp.com,5,6,video,Marketing
TEAMS-018389,2021-02-15 09:58:00,U0199@acmecorp.com,59,3,video,Engineering
TEAMS-018390,2021-02-15 10:21:00,U0066@acmecorp.com,29,4,audio,Sales
TEAMS-018391,2021-02-15 11:36:00,U0098@acmecorp.com,30,2,screen_share,Operations
TEAMS-018392,2021-02-15 11:42:00,U0052@acmecorp.com,5,3,audio,Marketing
TEAMS-018393,2021-02-15 11:50:00,U0196@acmecorp.com,34,8,video,Sales
TEAMS-018394,2021-02-15 10:52:00,U0171@acmecorp.com,35,2,video,Finance
TEAMS-018395,2021-02-15 11:58:00,U0185@acmecorp.com,84,5,video,Engineering
TEAMS-018396,2021-02-15 14:51:00,U0002@acmecorp.com,58,4,video,Legal
TEAMS-018397,2021-02-15 11:09:00,U0108@acmecorp.com,5,7,video,Human Resources
TEAMS-018398,2021-02-15 16:08:00,U0084@acmecorp.com,18,4,screen_share,IT
TEAMS-018399,2021-02-15 12:29:00,U0147@acmecorp.com,25,8,video,IT
TEAMS-018400,2021-02-15 15:21:00,U0044@acmecorp.com,28,8,video,IT
TEAMS-018401,2021-02-15 10:43:00,U0044@acmecorp.com,27,3,screen_share,IT
TEAMS-018402,2021-02-15 11:02:00,U0158@acmecorp.com,48,3,video,Marketing
TEAMS-018403,2021-02-15 15:05:00,U0172@acmecorp.com,68,3,audio,Sales
TEAMS-018404,2021-02-15 08:28:00,U0122@acmecorp.com,41,2,audio,Sales
TEAMS-018405,2021-02-15 12:56:00,U0047@acmecorp.com,52,3,screen_share,Human Resources
TEAMS-018406,2021-02-15 13:04:00,U0013@acmecorp.com,41,3,screen_share,Human Resources
TEAMS-018407,2021-02-15 18:31:00,U0198@acmecorp.com,40,2,audio,Engineering
TEAMS-018408,2021-02-15 11:08:00,U0145@acmecorp.com,45,4,video,Marketing
TEAMS-018409,2021-02-15 15:45:00,U0036@acmecorp.com,34,10,screen_share,Sales
TEAMS-018410,2021-02-15 13:49:00,U0112@acmecorp.com,80,4,audio,Human Resources
TEAMS-018411,2021-02-15 14:10:00,U0094@acmecorp.com,20,4,video,Finance
TEAMS-018412,2021-02-15 16:49:00,U0069@acmecorp.com,54,2,video,Engineering
TEAMS-018413,2021-02-15 14:59:00,U0130@acmecorp.com,23,2,video,Marketing
TEAMS-018414,2021-02-15 14:13:00,U0138@acmecorp.com,43,5,video,Operations
TEAMS-018415,2021-02-15 13:01:00,U0019@acmecorp.com,43,2,video,Engineering
TEAMS-018416,2021-02-15 15:24:00,U0088@acmecorp.com,26,2,audio,IT
TEAMS-018417,2021-02-15 14:18:00,U0198@acmecorp.com,33,3,video,Engineering
TEAMS-018418,2021-02-15 13:11:00,U0152@acmecorp.com,50,4,audio,Human Resources
TEAMS-018419,2021-02-15 13:47:00,U0153@acmecorp.com,33,3,video,Engineering
TEAMS-018420,2021-02-15 14:32:00,U0142@acmecorp.com,25,3,video,IT
TEAMS-018421,2021-02-15 13:14:00,U0081@acmecorp.com,27,11,screen_share,Marketing
TEAMS-018422,2021-02-15 15:00:00,U0172@acmecorp.com,59,6,audio,Sales
TEAMS-018423,2021-02-15 15:59:00,U0195@acmecorp.com,34,2,video,Sales
TEAMS-018424,2021-02-15 09:03:00,U0124@acmecorp.com,30,2,screen_share,Marketing
TEAMS-018425,2021-02-16 14:41:00,U0163@acmecorp.com,25,2,video,Engineering
TEAMS-018426,2021-02-16 15:31:00,U0086@acmecorp.com,39,4,audio,Engineering
TEAMS-018427,2021-02-16 08:47:00,U0136@acmecorp.com,36,3,video,Operations
TEAMS-018428,2021-02-16 08:02:00,U0164@acmecorp.com,5,5,video,Operations
TEAMS-018429,2021-02-16 10:47:00,U0080@acmecorp.com,5,9,audio,Legal
TEAMS-018430,2021-02-16 14:38:00,U0167@acmecorp.com,58,7,audio,Engineering
TEAMS-018431,2021-02-16 09:56:00,U0157@acmecorp.com,5,3,video,Engineering
TEAMS-018432,2021-02-16 16:09:00,U0136@acmecorp.com,32,2,video,Operations
TEAMS-018433,2021-02-16 11:56:00,U0016@acmecorp.com,12,3,screen_share,Operations
TEAMS-018434,2021-02-16 16:48:00,U0048@acmecorp.com,47,2,video,Finance
TEAMS-018435,2021-02-16 15:42:00,U0087@acmecorp.com,33,2,video,Engineering
TEAMS-018436,2021-02-16 16:58:00,U0041@acmecorp.com,35,6,video,Operations
TEAMS-018437,2021-02-16 12:44:00,U0086@acmecorp.com,90,3,screen_share,Engineering
TEAMS-018438,2021-02-16 12:33:00,U0124@acmecorp.com,31,3,video,Marketing
TEAMS-018439,2021-02-16 17:33:00,U0092@acmecorp.com,34,4,screen_share,Marketing
TEAMS-018440,2021-02-16 14:31:00,U0158@acmecorp.com,40,3,video,Marketing
TEAMS-018441,2021-02-16 13:39:00,U0184@acmecorp.com,21,5,video,Engineering
TEAMS-018442,2021-02-16 13:17:00,U0157@acmecorp.com,30,2,video,Engineering
TEAMS-018443,2021-02-16 13:19:00,U0119@acmecorp.com,34,3,audio,Human Resources
TEAMS-018444,2021-02-16 09:07:00,U0112@acmecorp.com,34,3,video,Human Resources
TEAMS-018445,2021-02-16 10:28:00,U0059@acmecorp.com,39,3,video,Engineering
TEAMS-018446,2021-02-16 08:08:00,U0069@acmecorp.com,53,4,screen_share,Engineering
TEAMS-018447,2021-02-16 09:56:00,U0026@acmecorp.com,24,2,video,Operations
TEAMS-018448,2021-02-16 15:32:00,U0148@acmecorp.com,50,2,video,Engineering
TEAMS-018449,2021-02-16 08:14:00,U0026@acmecorp.com,29,3,video,Operations
TEAMS-018450,2021-02-16 12:43:00,U0118@acmecorp.com,13,2,video,IT
TEAMS-018451,2021-02-16 13:42:00,U0153@acmecorp.com,49,2,screen_share,Engineering
TEAMS-018452,2021-02-16 12:13:00,U0049@acmecorp.com,31,5,screen_share,Sales
TEAMS-018453,2021-02-16 09:07:00,U0134@acmecorp.com,52,11,video,Human Resources
TEAMS-018454,2021-02-16 14:25:00,U0099@acmecorp.com,26,2,video,Finance
TEAMS-018455,2021-02-16 09:36:00,U0085@acmecorp.com,5,3,screen_share,IT
TEAMS-018456,2021-02-16 12:09:00,U0185@acmecorp.com,45,3,screen_share,Engineering
TEAMS-018457,2021-02-16 11:18:00,U0098@acmecorp.com,54,2,audio,Operations
TEAMS-018458,2021-02-16 11:48:00,U0168@acmecorp.com,13,5,video,Engineering
TEAMS-018459,2021-02-16 09:44:00,U0198@acmecorp.com,52,2,video,Engineering
TEAMS-018460,2021-02-16 11:14:00,U0001@acmecorp.com,13,2,screen_share,Sales
TEAMS-018461,2021-02-16 10:45:00,U0199@acmecorp.com,15,3,video,Engineering
TEAMS-018462,2021-02-16 14:25:00,U0072@acmecorp.com,5,3,video,Operations
TEAMS-018463,2021-02-16 15:28:00,U0119@acmecorp.com,19,6,video,Human Resources
TEAMS-018464,2021-02-16 18:39:00,U0096@acmecorp.com,47,2,video,Sales
TEAMS-018465,2021-02-16 16:00:00,U0124@acmecorp.com,48,11,video,Marketing
TEAMS-018466,2021-02-16 11:27:00,U0116@acmecorp.com,30,2,video,IT
TEAMS-018467,2021-02-16 13:19:00,U0022@acmecorp.com,27,6,audio,Engineering
TEAMS-018468,2021-02-16 09:06:00,U0164@acmecorp.com,22,2,screen_share,Operations
TEAMS-018469,2021-02-16 15:27:00,U0053@acmecorp.com,7,2,video,Finance
TEAMS-018470,2021-02-16 09:14:00,U0192@acmecorp.com,5,7,video,Legal
TEAMS-018471,2021-02-16 10:17:00,U0060@acmecorp.com,5,2,audio,Marketing
TEAMS-018472,2021-02-16 12:35:00,U0115@acmecorp.com,5,2,screen_share,Operations
TEAMS-018473,2021-02-16 08:42:00,U0048@acmecorp.com,60,2,video,Finance
TEAMS-018474,2021-02-17 11:34:00,U0115@acmecorp.com,51,4,video,Operations
TEAMS-018475,2021-02-17 17:51:00,U0062@acmecorp.com,47,2,audio,Engineering
TEAMS-018476,2021-02-17 11:28:00,U0086@acmecorp.com,48,7,audio,Engineering
TEAMS-018477,2021-02-17 14:29:00,U0047@acmecorp.com,42,2,video,Human Resources
TEAMS-018478,2021-02-17 14:51:00,U0138@acmecorp.com,64,7,screen_share,Operations
TEAMS-018479,2021-02-17 10:02:00,U0052@acmecorp.com,54,2,video,Marketing
TEAMS-018480,2021-02-17 13:15:00,U0062@acmecorp.com,35,3,audio,Engineering
TEAMS-018481,2021-02-17 10:38:00,U0189@acmecorp.com,7,8,screen_share,IT
TEAMS-018482,2021-02-17 11:53:00,U0148@acmecorp.com,5,3,video,Engineering
TEAMS-018483,2021-02-17 11:56:00,U0007@acmecorp.com,5,3,audio,Engineering
TEAMS-018484,2021-02-17 14:54:00,U0165@acmecorp.com,22,6,audio,Marketing
TEAMS-018485,2021-02-17 11:06:00,U0003@acmecorp.com,30,7,screen_share,Finance
TEAMS-018486,2021-02-17 14:12:00,U0048@acmecorp.com,30,7,screen_share,Finance
TEAMS-018487,2021-02-17 11:59:00,U0189@acmecorp.com,7,7,screen_share,IT
TEAMS-018488,2021-02-17 15:22:00,U0142@acmecorp.com,65,5,video,IT
TEAMS-018489,2021-02-17 10:57:00,U0165@acmecorp.com,8,2,screen_share,Marketing
TEAMS-018490,2021-02-17 12:16:00,U0034@acmecorp.com,16,4,video,Engineering
TEAMS-018491,2021-02-17 14:07:00,U0108@acmecorp.com,42,5,audio,Human Resources
TEAMS-018492,2021-02-17 15:16:00,U0052@acmecorp.com,64,5,screen_share,Marketing
TEAMS-018493,2021-02-17 15:44:00,U0002@acmecorp.com,36,3,video,Legal
TEAMS-018494,2021-02-17 08:10:00,U0052@acmecorp.com,20,7,audio,Marketing
TEAMS-018495,2021-02-17 12:59:00,U0013@acmecorp.com,50,3,audio,Human Resources
TEAMS-018496,2021-02-17 13:51:00,U0155@acmecorp.com,28,2,screen_share,Marketing
TEAMS-018497,2021-02-17 18:19:00,U0153@acmecorp.com,33,4,screen_share,Engineering
TEAMS-018498,2021-02-17 09:13:00,U0060@acmecorp.com,55,3,video,Marketing
TEAMS-018499,2021-02-17 12:37:00,U0098@acmecorp.com,44,4,video,Operations
TEAMS-018500,2021-02-17 12:10:00,U0049@acmecorp.com,32,4,audio,Sales
TEAMS-018501,2021-02-17 11:49:00,U0103@acmecorp.com,65,2,video,Engineering
TEAMS-018502,2021-02-17 09:21:00,U0126@acmecorp.com,20,2,video,Human Resources
TEAMS-018503,2021-02-17 14:21:00,U0107@acmecorp.com,61,3,audio,IT
TEAMS-018504,2021-02-17 11:05:00,U0060@acmecorp.com,25,5,video,Marketing
TEAMS-018505,2021-02-17 12:31:00,U0148@acmecorp.com,23,4,video,Engineering
TEAMS-018506,2021-02-17 11:22:00,U0086@acmecorp.com,5,6,video,Engineering
TEAMS-018507,2021-02-17 12:21:00,U0051@acmecorp.com,56,3,screen_share,Finance
TEAMS-018508,2021-02-17 10:11:00,U0062@acmecorp.com,55,13,audio,Engineering
TEAMS-018509,2021-02-17 14:07:00,U0161@acmecorp.com,51,2,video,Marketing
TEAMS-018510,2021-02-17 15:17:00,U0076@acmecorp.com,5,3,video,Engineering
TEAMS-018511,2021-02-17 15:46:00,U0118@acmecorp.com,25,8,video,IT
TEAMS-018512,2021-02-17 13:26:00,U0062@acmecorp.com,24,3,audio,Engineering
TEAMS-018513,2021-02-17 18:06:00,U0052@acmecorp.com,40,2,video,Marketing
TEAMS-018514,2021-02-17 13:52:00,U0082@acmecorp.com,13,2,screen_share,Human Resources
TEAMS-018515,2021-02-17 18:02:00,U0189@acmecorp.com,16,2,screen_share,IT
TEAMS-018516,2021-02-17 14:49:00,U0163@acmecorp.com,55,6,video,Engineering
TEAMS-018517,2021-02-17 09:17:00,U0053@acmecorp.com,27,10,audio,Finance
TEAMS-018518,2021-02-18 12:25:00,U0192@acmecorp.com,5,3,audio,Legal
TEAMS-018519,2021-02-18 12:32:00,U0079@acmecorp.com,17,2,video,Sales
TEAMS-018520,2021-02-18 15:05:00,U0067@acmecorp.com,51,2,video,Human Resources
TEAMS-018521,2021-02-18 11:59:00,U0031@acmecorp.com,27,4,audio,Engineering
TEAMS-018522,2021-02-18 12:46:00,U0078@acmecorp.com,56,4,video,Sales
TEAMS-018523,2021-02-18 17:38:00,U0066@acmecorp.com,39,2,audio,Sales
TEAMS-018524,2021-02-18 12:20:00,U0031@acmecorp.com,23,4,screen_share,Engineering
TEAMS-018525,2021-02-18 12:34:00,U0138@acmecorp.com,27,3,screen_share,Operations
TEAMS-018526,2021-02-18 13:14:00,U0130@acmecorp.com,44,3,video,Marketing
TEAMS-018527,2021-02-18 09:55:00,U0002@acmecorp.com,35,4,audio,Legal
TEAMS-018528,2021-02-18 15:56:00,U0119@acmecorp.com,6,3,video,Human Resources
TEAMS-018529,2021-02-18 16:13:00,U0001@acmecorp.com,21,2,audio,Sales
TEAMS-018530,2021-02-18 14:24:00,U0188@acmecorp.com,57,2,video,Engineering
TEAMS-018531,2021-02-18 13:51:00,U0184@acmecorp.com,37,4,audio,Engineering
TEAMS-018532,2021-02-18 09:00:00,U0130@acmecorp.com,16,2,audio,Marketing
TEAMS-018533,2021-02-18 16:36:00,U0030@acmecorp.com,40,2,video,Legal
TEAMS-018534,2021-02-18 14:25:00,U0079@acmecorp.com,51,8,video,Sales
TEAMS-018535,2021-02-18 17:48:00,U0078@acmecorp.com,5,5,audio,Sales
TEAMS-018536,2021-02-18 13:18:00,U0110@acmecorp.com,40,5,screen_share,IT
TEAMS-018537,2021-02-18 11:30:00,U0041@acmecorp.com,34,2,video,Operations
TEAMS-018538,2021-02-18 12:36:00,U0023@acmecorp.com,22,3,video,Engineering
TEAMS-018539,2021-02-18 13:10:00,U0148@acmecorp.com,33,3,video,Engineering
TEAMS-018540,2021-02-18 15:08:00,U0153@acmecorp.com,36,3,screen_share,Engineering
TEAMS-018541,2021-02-18 15:59:00,U0076@acmecorp.com,42,10,video,Engineering
TEAMS-018542,2021-02-18 12:22:00,U0074@acmecorp.com,38,3,audio,Marketing
TEAMS-018543,2021-02-18 14:36:00,U0051@acmecorp.com,42,3,video,Finance
TEAMS-018544,2021-02-18 10:24:00,U0045@acmecorp.com,16,3,audio,Operations
TEAMS-018545,2021-02-18 10:23:00,U0079@acmecorp.com,42,3,video,Sales
TEAMS-018546,2021-02-18 17:52:00,U0048@acmecorp.com,5,2,audio,Finance
TEAMS-018547,2021-02-18 11:25:00,U0181@acmecorp.com,50,3,video,Sales
TEAMS-018548,2021-02-18 15:49:00,U0115@acmecorp.com,28,3,screen_share,Operations
TEAMS-018549,2021-02-18 16:22:00,U0119@acmecorp.com,45,5,video,Human Resources
TEAMS-018550,2021-02-18 14:13:00,U0189@acmecorp.com,24,11,video,IT
TEAMS-018551,2021-02-18 11:01:00,U0142@acmecorp.com,5,6,audio,IT
TEAMS-018552,2021-02-18 12:44:00,U0147@acmecorp.com,17,4,video,IT
TEAMS-018553,2021-02-18 12:14:00,U0017@acmecorp.com,65,8,video,Engineering
TEAMS-018554,2021-02-18 13:07:00,U0086@acmecorp.com,13,4,video,Engineering
TEAMS-018555,2021-02-18 11:11:00,U0067@acmecorp.com,34,4,video,Human Resources
TEAMS-018556,2021-02-18 10:09:00,U0196@acmecorp.com,67,2,screen_share,Sales
TEAMS-018557,2021-02-18 14:41:00,U0107@acmecorp.com,36,2,video,IT
TEAMS-018558,2021-02-19 15:02:00,U0034@acmecorp.com,16,4,screen_share,Engineering
TEAMS-018559,2021-02-19 14:46:00,U0181@acmecorp.com,52,3,screen_share,Sales
TEAMS-018560,2021-02-19 18:04:00,U0172@acmecorp.com,21,2,video,Sales
TEAMS-018561,2021-02-19 09:45:00,U0174@acmecorp.com,28,3,screen_share,Legal
TEAMS-018562,2021-02-19 16:35:00,U0147@acmecorp.com,31,3,video,IT
TEAMS-018563,2021-02-19 10:07:00,U0007@acmecorp.com,5,2,video,Engineering
TEAMS-018564,2021-02-19 09:06:00,U0118@acmecorp.com,11,4,screen_share,IT
TEAMS-018565,2021-02-19 10:02:00,U0110@acmecorp.com,56,2,video,IT
TEAMS-018566,2021-02-19 10:22:00,U0096@acmecorp.com,38,2,video,Sales
TEAMS-018567,2021-02-19 13:42:00,U0067@acmecorp.com,43,3,audio,Human Resources
TEAMS-018568,2021-02-19 13:08:00,U0100@acmecorp.com,44,3,audio,Sales
TEAMS-018569,2021-02-19 15:08:00,U0167@acmecorp.com,63,3,audio,Engineering
TEAMS-018570,2021-02-19 10:28:00,U0044@acmecorp.com,21,4,audio,IT
TEAMS-018571,2021-02-19 14:07:00,U0171@acmecorp.com,36,4,screen_share,Finance
TEAMS-018572,2021-02-19 13:27:00,U0122@acmecorp.com,56,3,video,Sales
TEAMS-018573,2021-02-19 13:06:00,U0047@acmecorp.com,57,4,video,Human Resources
TEAMS-018574,2021-02-19 11:26:00,U0167@acmecorp.com,51,2,audio,Engineering
TEAMS-018575,2021-02-19 13:37:00,U0003@acmecorp.com,60,3,video,Finance
